OBJECT,MJD,RV,HALPHA_INDEX,ERR_HALPHA_INDEX,S_INDEX,ERR_SINDEX,logRHK_INDEX,ERR_logRHK_INDEX,NAI_INDEX,ERR_NAI_INDEX,SHIFT_BARICENTRO_HALPHA,ERR_SHIFT_BAR_HALPHA,SHIFT_BARICENTRO_K,ERR_SHIFT_BAR_K,SHIFT_BARICENTRO_H,ERR_SHIFT_BAR_H,ERR_SHIFT_BAR_D2,ERR_SHIFT_BAR_D2_2,SHIFT_BARICENTRO_D1_2,ERR_SHIFT_BAR_D1_2,MEAN_SLOPE_HALPHA,SIGMA_SLOPE_HALPHA,MEAN_SLOPE_K,SIGMA_SLOPE_K,MEAN_SLOPE_H,SIGMA_SLOPE_H,MEAN_SLOPE_D2,SIGMA_SLOPE_D2,MEAN_SLOPE_D1,SIGMA_SLOPE_D1,DISK_PRESENCE,STy
HD85512,54569.081,-9.6,-0.03683,6.2E-5,0.023292,0.006341,-4.814261,0.50849,0.159584,0.038503,0.778133,0.03929,0.164241,0.197414,-0.076295,0.188249,1.369777,0.190068,0.117968,0.219963,0.72634,3.440252,-27.750967,25.630161,-36.44358,25.001922,18.430705,4.902974,19.613555,3.79831,0,56.0
HD85512,54847.365,-9.59,-0.036513,6.6E-5,0.021608,0.007041,-4.856813,0.555008,0.153792,0.047248,0.707841,0.047937,0.031875,0.164427,-0.056439,0.20558,0.528261,0.189479,0.233378,0.330427,0.553214,3.376859,-7.125928,19.245607,-15.191801,26.394811,12.381492,5.078348,24.745075,4.322407,0,56.0
HD85512,55226.279,-9.59,-0.037341,5.7E-5,0.018704,0.00647,-4.94616,0.663679,0.154352,0.027921,0.743774,0.044432,0.04823,0.185252,-0.066584,0.161866,0.034631,0.346382,0.18767,0.105353,1.287959,3.417992,-10.874921,24.678659,-17.917892,36.527598,16.918996,2.453794,10.195748,3.862271,0,56.0
HD85512,57076.252,-9.59,-0.037416,5.7E-5,0.015038,0.008995,-5.083866,0.915661,0.147518,0.029195,0.7486,0.041332,0.214438,0.222521,-0.087767,0.25476,3.041607,0.192468,0.41857,0.237475,0.75476,3.268826,-16.239808,9.865258,-8.304738,9.801704,11.293176,6.078225,5.988067,4.23115,0,56.0
HD85512,52990.312,-9.59,-0.037817,6.2E-5,0.013965,0.009981,-5.146733,1.070001,0.160083,0.037786,0.665822,0.051364,0.251337,0.273543,-0.427299,0.219265,1.949352,0.284817,0.229592,0.254039,-0.664804,3.840105,-12.476989,7.132993,-20.257853,3.837067,11.249574,2.021594,1.053083,19.281612,0,56.0
HD85512,57048.31,-9.59,-0.037278,6.4E-5,0.014854,0.008904,-5.103018,0.962784,0.164976,0.04737,0.670531,0.046095,-0.17812,0.163052,-0.238463,0.242019,0.404118,0.316867,0.400672,0.427745,0.358586,3.429121,3.169828,2.098127,-11.552103,4.701269,15.987408,4.554578,28.982418,8.302392,0,56.0
HD85512,55643.197,-9.59,-0.037451,6.2E-5,0.01649,0.007701,-5.02228,0.790906,0.150394,0.041583,0.715389,0.046254,0.099855,0.170554,-0.124673,0.223785,3.75659,0.441843,0.391452,0.153956,2.038527,3.564482,7.456835,10.928385,-137.161371,11.926366,30.179584,3.391276,10.974924,3.955111,0,56.0
HD85512,55947.234,-9.59,-0.037461,6.1E-5,0.016133,0.009084,-5.04091,0.833558,0.148332,0.045869,0.680366,0.048387,0.155288,0.197828,-0.186198,0.248749,0.176394,0.227496,0.104528,0.361895,0.446732,3.286817,-14.018026,17.347095,-30.974186,18.443661,41.411388,3.863624,16.486823,4.357509,0,56.0
HD85512,55945.341,-9.59,-0.037494,7.2E-5,0.016256,0.007859,-5.038585,0.828791,0.158648,0.02794,0.698131,0.05907,0.101591,0.196228,-0.058463,0.192449,0.837599,0.39552,0.14372,0.179517,0.518675,3.359361,15.115142,10.899642,-47.971535,10.55393,17.942279,5.516414,4.02906,4.263916,0,56.0
HD85512,56369.998,-9.58,-0.037296,6.8E-5,0.014553,0.011371,-5.118049,1.014665,0.161513,0.031413,0.667781,0.054187,-0.104685,0.312891,-0.144236,0.209976,0.950854,0.249678,0.250567,0.378673,1.23174,3.609895,2.639234,2.483057,-20.279498,8.763364,1.78978,3.41108,32.95774,6.826556,0,56.0
HD85512,56697.34,-9.59,-0.037483,6.9E-5,0.013414,0.009415,-5.165317,1.125855,0.173021,0.038245,0.662776,0.056473,0.068684,0.213571,0.034749,0.215574,1.837839,0.314469,0.269574,0.211381,0.632307,3.531162,10.927344,3.627088,-39.850646,6.083117,21.947944,3.688509,12.541749,4.086874,0,56.0
HD85512,56457.954,-9.61,-0.037978,6.8E-5,0.013785,0.009782,-5.152873,1.065709,0.156619,0.038371,0.724906,0.051419,0.092009,0.220168,-0.100908,0.273726,0.763682,0.294377,0.289896,0.251521,2.248114,1.95146,2.252688,3.054242,-16.977385,26.039959,4.014005,4.64093,4.647495,2.946558,0,56.0
HD85512,57048.175,-9.58,-0.037223,5.6E-5,0.015127,0.00929,-5.093035,0.953178,0.164946,0.039398,0.662737,0.0495,0.106908,0.171632,-0.266811,0.280104,2.47818,0.20191,0.246408,0.504295,0.866464,3.343416,-19.915283,33.805968,-10.115009,3.816384,6.377477,4.791345,20.790345,9.902753,0,56.0
HD85512,56013.21,-9.6,-0.037526,7.3E-5,0.015902,0.010351,-5.042826,0.859636,0.150247,0.028617,0.687228,0.063333,0.113394,0.271647,-0.219016,0.260107,1.311274,0.247542,0.188825,0.260522,1.391001,3.276901,0.584778,4.487498,-24.220513,12.903839,19.390415,7.432354,9.447348,3.789321,0,56.0
HD85512,55237.212,-9.59,-0.037256,6.7E-5,0.018951,0.008974,-4.928692,0.66294,0.160896,0.017788,0.683862,0.060844,0.051499,0.242328,0.01641,0.23445,0.096731,0.38062,0.379724,0.193396,0.873673,3.430888,-43.675961,26.775243,-58.98943,7.773662,34.261036,2.945226,10.301486,4.763507,0,56.0
HD85512,55989.044,-9.58,-0.037403,7.0E-5,0.016708,0.00744,-5.014873,0.774986,0.162751,0.040624,0.679413,0.043296,0.010326,0.157935,-0.109491,0.213481,1.851537,0.407549,0.222618,0.283427,1.659629,3.343629,0.128176,7.035221,-10.142027,14.184424,13.302484,6.613277,12.418044,7.59182,0,56.0
HD85512,55638.138,-9.59,-0.03733,6.3E-5,0.016043,0.007264,-5.042557,0.831303,0.1603,0.0492,0.725795,0.041523,0.039934,0.227291,-0.176646,0.22559,0.101868,0.445367,0.067123,0.215948,-0.021395,3.746928,-2.955764,7.429976,-51.335333,27.824086,5.778254,4.052781,17.681677,4.846619,0,56.0
HD85512,54913.204,-9.59,-0.037405,7.6E-5,0.020346,0.008594,-4.893466,0.598012,0.160492,0.043322,0.705102,0.049158,0.272499,0.257285,-0.021638,0.196355,0.496372,0.36809,0.231164,0.108129,1.048774,3.62572,-16.205389,21.085013,-15.459639,7.912559,3.946522,2.890433,19.829186,7.778192,0,56.0
HD85512,57434.286,-9.56,-0.037143,5.8E-5,0.016508,0.00783,-5.028922,0.796137,0.174005,0.045735,0.717602,0.039518,0.273663,0.151364,0.098642,0.218194,3.454971,0.374426,0.405299,0.252071,0.565781,3.419936,-12.831973,34.148949,-12.561306,19.252115,19.147178,4.639222,9.907113,9.239863,0,56.0
HD85512,56001.012,-9.59,-0.037342,6.7E-5,0.015735,0.012242,-5.060056,0.907518,0.166593,0.05794,0.713219,0.044453,-0.156932,0.212522,0.151122,0.243378,0.177643,0.131547,0.405108,0.238752,0.726748,3.260319,8.734891,3.846978,-31.992143,9.042556,1.480671,2.218124,12.405131,4.404152,0,56.0
HD85512,54886.044,-9.59,-0.036838,6.4E-5,0.021385,0.008213,-4.86446,0.566877,0.145024,0.051209,0.60662,0.048229,0.109322,0.226942,-0.060136,0.189206,0.668964,0.477535,0.05219,0.142583,4.462411,3.907992,-6.227681,12.868697,-7.526269,5.940083,17.247296,3.4357,21.986486,4.243505,0,56.0
HD85512,57082.181,-9.59,-0.03736,6.2E-5,0.014939,0.009243,-5.09433,0.942379,0.173118,0.029858,0.749394,0.040938,0.139082,0.194066,0.194606,0.251165,0.195678,0.45861,0.317478,0.487733,1.400148,3.359719,11.957433,8.303574,-11.122616,3.3251,13.771347,4.373549,11.787726,3.608717,0,56.0
HD85512,55615.321,-9.59,-0.037499,8.0E-5,0.018028,0.008426,-4.973493,0.729552,0.15731,0.029108,0.668312,0.057409,0.236392,0.191506,-0.003733,0.203098,0.739749,0.539698,0.232565,0.374139,0.901749,4.311216,17.530658,11.554321,-23.126769,6.797591,11.226145,2.630085,9.346606,2.721074,0,56.0
HD85512,57459.101,-9.56,-0.037277,6.1E-5,0.017277,0.008004,-4.999802,0.744315,0.174208,0.042596,0.755252,0.040838,0.155001,0.206035,-0.112572,0.181775,0.691213,0.408531,0.286623,0.19102,1.661153,3.59653,-10.975854,14.803255,-32.062029,28.613737,0.552753,2.912274,14.790122,4.946446,0,56.0
HD85512,56022.049,-9.59,-0.037463,6.3E-5,0.016126,0.007933,-5.042634,0.821941,0.166699,0.052696,0.660686,0.051671,0.131682,0.220237,-0.284487,0.174233,0.111154,0.328403,0.258889,0.228119,0.291576,3.534585,-0.915941,7.991063,-10.727852,4.102853,16.87764,7.856444,43.343306,8.915703,0,56.0
HD85512,57415.255,-9.56,-0.037341,6.2E-5,0.017853,0.007733,-4.976086,0.709631,0.163594,0.044215,0.755757,0.042693,0.124457,0.182016,-0.145227,0.181754,1.10388,0.264107,0.309307,0.341743,1.742288,3.401292,-3.555916,14.316988,-61.135109,14.277314,10.346312,5.275445,17.72588,4.925664,0,56.0
HD85512,54916.123,-9.59,-0.037497,6.7E-5,0.019788,0.006647,-4.908561,0.615046,0.147837,0.027376,0.763104,0.06642,0.182248,0.152016,-0.083096,0.156883,0.664843,0.169565,0.358637,0.244035,1.24771,3.479626,-7.710417,9.807748,-34.078952,11.392267,2.275494,5.17287,16.548204,4.657894,0,56.0
HD85512,57032.343,-9.59,-0.037462,6.5E-5,0.014024,0.009457,-5.142559,1.05305,0.166428,0.039812,0.647149,0.048135,0.313977,0.223144,-0.207619,0.229094,0.193166,0.229775,0.074071,0.267945,0.123212,3.468285,0.754554,3.767635,-3.41715,1.790541,14.814827,6.091171,6.067433,4.639176,0,56.0
HD85512,55235.35,-9.59,-0.037325,6.4E-5,0.018424,0.009546,-4.950391,0.678255,0.161907,0.022261,0.662475,0.054898,0.127956,0.24081,-0.092011,0.24264,1.359643,0.283944,0.223406,0.357561,1.828851,4.333522,-7.058715,8.006262,-12.520301,21.516629,8.397178,4.432557,16.274569,11.351811,0,56.0
HD85512,55926.359,-9.59,-0.037668,5.8E-5,0.016475,0.008062,-5.02239,0.792597,0.172386,0.031193,0.684417,0.050563,0.094196,0.155756,-0.085456,0.241065,0.494767,0.167675,0.182026,0.250396,2.301752,3.530106,-18.231456,12.143377,-27.190756,23.21845,24.883133,3.603981,21.057434,3.569122,0,56.0
HD85512,57021.239,-9.59,-0.03722,5.7E-5,0.013799,0.010136,-5.144641,1.066963,0.148512,0.08399,0.695117,0.04023,0.143613,0.284104,-0.150887,0.202335,1.918651,0.162273,0.20007,0.401112,0.300519,3.301088,6.06967,5.009724,-21.36466,16.999962,16.260146,3.382778,9.37227,2.200986,0,56.0
HD85512,55658.979,-9.59,-0.037806,6.6E-5,0.016948,0.009286,-5.011395,0.780263,0.157309,0.031918,0.768677,0.051283,0.152636,0.208989,-0.172582,0.173434,2.235522,0.189737,0.347984,0.194108,1.281199,3.203338,4.01882,3.505742,-36.844008,8.045985,3.247771,6.046156,11.729784,11.460494,0,56.0
HD85512,55960.272,-9.58,-0.037567,7.0E-5,0.016014,0.008989,-5.044865,0.865551,0.147395,0.054258,0.734693,0.055695,0.03152,0.20221,0.038141,0.233973,0.879219,0.263102,0.178492,0.381711,2.320743,3.514876,-0.491939,4.368514,-29.401618,25.411058,22.81822,3.610693,54.557498,5.763394,0,56.0
HD85512,57056.241,-9.58,-0.037345,7.9E-5,0.015304,0.009492,-5.081467,0.923269,0.164466,0.021132,0.72392,0.0462,-0.200483,0.2324,-0.285359,0.241761,0.224411,0.196135,0.189765,0.311713,1.358087,3.63838,-1.37427,2.71929,-20.399465,14.955963,25.861622,6.952937,6.081754,10.174201,0,56.0
HD85512,55647.192,-9.59,-0.037549,6.6E-5,0.016335,0.008771,-5.034875,0.816389,0.159994,0.029456,0.694152,0.046943,0.039668,0.199672,-0.061285,0.225817,0.532339,0.284854,0.158193,0.110603,0.748807,3.344626,-29.480446,31.765002,-6.973068,7.799539,20.973411,4.388523,8.692815,5.904374,0,56.0
HD85512,55617.147,-9.59,-0.037349,6.6E-5,0.018201,0.009281,-4.965644,0.716054,0.161465,0.033464,0.663349,0.053811,-0.1666,0.185608,-0.123616,0.254958,0.497845,0.268297,0.248267,0.297646,1.620182,3.634833,-1.67605,3.616391,-16.763498,20.284163,14.406641,5.884074,4.070252,3.064812,0,56.0
HD85512,56724.145,-9.59,-0.037576,6.7E-5,0.01263,0.011356,-5.22299,1.289428,0.146075,0.062909,0.693985,0.041695,-0.016339,0.239719,-0.026518,0.216956,2.868481,0.432814,0.321059,0.324701,-0.168564,3.659799,8.198777,7.095931,-37.746852,14.492178,31.581943,3.618791,21.241464,4.307915,0,56.0
HD85512,58240.984,-9.58,-0.037036,6.0E-5,0.019723,0.006405,-4.913606,0.618791,0.174158,0.036189,0.870777,0.047724,0.0994,0.16365,0.029136,0.172511,1.893454,0.210712,0.135061,0.194647,2.3324,3.487012,-8.532742,20.52433,-43.085825,40.202403,7.274749,9.418049,17.837482,5.276502,0,56.0
HD85512,57175.04,-9.58,-0.037299,6.9E-5,0.014967,0.009687,-5.096192,0.95663,0.170323,0.034091,0.800259,0.043077,0.247546,0.243069,-0.034141,0.215075,0.249581,0.411993,0.05214,0.368904,1.109649,3.355524,5.477353,4.175456,-26.700837,9.179175,30.531799,3.105415,7.575531,4.01893,0,56.0
HD85512,55888.288,-9.59,-0.037547,6.3E-5,0.016709,0.007935,-5.01936,0.790535,0.151183,0.058471,0.648915,0.042152,0.088142,0.184874,-0.04036,0.178642,2.099082,0.14748,0.230951,0.29186,1.460909,3.467935,10.60873,20.42968,-14.833823,13.847872,28.312125,1.909319,8.272801,9.800071,0,56.0
HD85512,56317.161,-9.59,-0.037351,6.4E-5,0.013631,0.010002,-5.167358,1.133351,0.164353,0.062224,0.707158,0.048285,-0.148828,0.247127,-0.026933,0.21916,1.171695,0.225023,0.144904,0.189027,1.071956,3.369051,2.762113,2.109915,-5.11781,5.026089,20.381031,1.77522,16.66076,7.079454,0,56.0
HD85512,55626.127,-9.59,-0.037635,6.3E-5,0.016765,0.007837,-5.014406,0.775234,0.174408,0.028603,0.684747,0.051956,0.11245,0.214654,-0.063102,0.206552,0.560418,0.44541,0.1804,0.144701,1.68517,4.338694,-8.185938,30.059011,-12.233039,25.086553,32.6516,2.104883,14.699805,6.501602,0,56.0
HD85512,55272.021,-9.59,-0.037434,5.9E-5,0.017644,0.007697,-4.981286,0.718171,0.152574,0.022118,0.675472,0.048081,0.121394,0.191353,-0.129028,0.19893,1.838735,0.212339,0.160797,0.305564,1.45862,3.462501,-43.39274,22.67165,-16.338767,20.094365,4.39469,2.578556,5.107652,2.10687,0,56.0
HD85512,55950.373,-9.59,-0.037433,6.1E-5,0.016135,0.009321,-5.017654,0.993422,0.162356,0.038487,0.676011,0.047951,0.015187,0.20881,-0.049213,0.248002,0.365931,0.292047,0.134972,0.405756,0.467035,3.49154,21.17868,7.443397,-24.360463,18.253977,12.933236,3.330855,10.67405,4.544461,0,56.0
HD85512,57465.092,-9.56,-0.037387,6.2E-5,0.017236,0.007953,-4.999802,0.757686,0.157117,0.033545,0.677781,0.04654,0.298888,0.182338,-0.114063,0.203835,0.965813,0.440621,0.336281,0.117852,0.0276,3.49993,-16.113668,20.105294,-131.010803,13.024268,4.581101,3.787737,26.390825,3.378616,0,56.0
HD85512,55629.143,-9.59,-0.0376,6.1E-5,0.016218,0.008968,-5.040872,0.822002,0.162339,0.034183,0.691899,0.039777,0.007979,0.219107,-0.302615,0.225798,0.723228,0.230831,0.484229,0.435594,1.771111,4.407809,-3.568447,13.515153,-16.94464,22.18781,9.409993,3.130914,10.480841,3.929276,0,56.0
HD85512,55679.12,-9.6,-0.037902,8.8E-5,0.016083,0.009079,-5.04049,0.813758,0.163985,0.045237,0.671243,0.064239,0.036909,0.198769,-0.24912,0.267813,1.092538,0.225058,0.242809,0.214891,1.022889,3.307947,6.570469,9.230532,-15.736411,27.064994,7.885602,8.103447,10.231346,4.343033,0,56.0
HD85512,56291.348,-9.59,-0.03749,6.2E-5,0.014347,0.007775,-5.123331,0.980224,0.143486,0.035375,0.603674,0.045899,0.168935,0.183681,-0.136579,0.199295,0.612087,0.199686,0.025876,0.412744,3.502363,4.176,5.405482,7.48165,-8.473342,11.166541,19.636542,2.248953,28.00432,4.347264,0,56.0
HD85512,55589.283,-9.59,-0.037524,6.5E-5,0.016727,0.00869,-5.015125,0.795309,0.163385,0.024226,0.736914,0.044349,0.131292,0.244536,-0.107018,0.178642,0.271297,0.28843,0.164156,0.352595,1.742486,3.674697,-1.10925,11.73595,-6.355456,6.283315,1.295102,3.283737,46.490645,5.331904,0,56.0
HD85512,56720.136,-9.58,-0.037698,5.9E-5,0.012882,0.013186,-5.202163,1.246876,0.164256,0.035056,0.663665,0.044452,-0.094877,0.266362,0.171234,0.25825,0.143287,0.071341,0.367668,0.341621,0.136504,3.194051,2.428985,2.334258,-11.413096,3.382705,2.964486,2.587866,8.874726,1.619192,0,56.0
HD85512,55893.347,-9.59,-0.037614,6.7E-5,0.016575,0.008764,-5.024115,0.794882,0.163139,0.0441,0.69415,0.043989,0.102283,0.198806,-0.174923,0.243113,0.377961,0.271286,0.265525,0.503648,0.97644,3.604671,1.769994,2.608707,-42.72922,14.850639,16.129813,3.398782,13.281935,4.394818,0,56.0
HD85512,55240.269,-9.59,-0.037094,7.5E-5,0.019009,0.009326,-4.937007,0.670567,0.16484,0.029746,0.682688,0.044735,0.146371,0.213765,-0.029965,0.228794,0.553156,0.269815,0.363554,0.246529,0.686668,3.585564,-14.47307,34.557689,-28.303821,13.010805,6.073151,3.634492,12.129755,6.07808,0,56.0
HD85512,54918.122,-9.59,-0.037476,7.7E-5,0.020584,0.007413,-4.888325,0.595154,0.1698,0.038603,0.759039,0.067407,0.266724,0.207706,-0.028034,0.190774,0.878799,0.229382,0.262986,0.351904,2.122412,3.362339,-15.441932,20.363086,-28.398895,30.520723,18.153401,2.756336,3.100234,3.123475,0,56.0
HD85512,55648.055,-9.59,-0.037595,6.4E-5,0.016336,0.009193,-5.029071,0.82234,0.164299,0.033405,0.640688,0.050038,0.153662,0.246263,-0.032221,0.2474,0.420911,0.324667,0.277505,0.259891,0.673873,3.692158,-4.247922,9.059972,-39.364436,19.938824,-0.677817,9.48191,3.977998,4.895292,0,56.0
HD85512,57398.215,-9.56,-0.037485,5.9E-5,0.01712,0.007429,-5.008229,0.760842,0.156412,0.040163,0.784456,0.044882,0.268147,0.163737,-0.184635,0.182876,1.186334,0.237027,0.146876,0.198899,-0.044141,3.225435,-24.474509,76.923414,-38.41262,23.068361,17.609693,2.662644,-0.834636,6.349995,0,56.0
HD85512,56025.192,-9.59,-0.037344,6.7E-5,0.016141,0.01147,-5.041254,0.869291,0.1607,0.05697,0.829532,0.046018,0.415614,0.205017,-0.048199,0.242703,0.674459,0.142675,0.243099,0.189043,1.200375,3.531133,21.484187,9.662515,-15.669258,7.043476,-4.04612,6.685392,3.688325,3.710841,0,56.0
HD85512,56322.25,-9.58,-0.037525,6.3E-5,0.013778,0.012056,-5.135421,1.042908,0.146352,0.074405,0.696174,0.035089,-0.059291,0.246213,-0.044343,0.280891,0.629511,0.381621,0.145327,0.446153,1.016932,3.485781,3.987252,3.651324,0.317371,1.858335,27.378507,5.83471,15.914165,3.68513,0,56.0
HD85512,56473.953,-9.6,-0.037497,7.2E-5,0.013523,0.012297,-5.160206,1.12179,0.16074,0.033009,0.685493,0.042954,-0.114517,0.261731,-0.51344,0.311549,0.214471,0.108849,0.136868,0.22312,1.009322,3.408856,2.799956,3.51855,-3.13634,2.099601,5.248955,2.967097,53.851843,4.676229,0,56.0
HD85512,55647.122,-9.59,-0.037555,9.0E-5,0.016227,0.007354,-5.039079,0.811806,0.161566,0.027316,0.677734,0.066702,0.024843,0.18423,-0.083721,0.169936,0.507895,0.407577,0.25469,0.328958,1.635945,3.426987,-0.80643,8.495668,-33.589425,12.806533,33.391477,6.883975,24.706349,8.47914,0,56.0
HD85512,54917.107,-9.59,-0.037467,8.2E-5,0.019891,0.006365,-4.908899,0.619825,0.170425,0.027407,0.736036,0.050865,0.240711,0.166257,-0.050349,0.18091,0.100441,0.220515,0.305273,0.338858,1.674484,3.605388,-15.312533,28.178174,-83.417605,50.545732,7.538321,6.004572,15.900948,4.289555,0,56.0
HD85512,55638.057,-9.59,-0.037395,5.6E-5,0.016085,0.008947,-5.041599,0.82796,0.146453,0.03436,0.721892,0.041565,0.185123,0.197408,-0.152464,0.240154,1.862352,0.271338,0.04425,0.296768,0.473997,3.255888,-0.992684,7.89592,-45.908925,13.802907,2.037951,4.039488,22.527525,3.322804,0,56.0
HD85512,55655.985,-9.59,-0.037635,7.2E-5,0.016604,0.008777,-5.019142,0.786733,0.168916,0.037567,0.714068,0.056621,0.279789,0.227528,0.142443,0.215692,0.771498,0.200789,0.151056,0.16092,1.512947,3.756805,-0.729931,16.708702,1.780024,3.538566,0.983115,4.724156,11.861484,3.630277,0,56.0
HD85512,55694.026,-9.6,-0.037892,6.1E-5,0.015809,0.008108,-5.049246,0.843644,0.148904,0.035478,0.696515,0.047114,0.126641,0.222539,-0.381075,0.20202,0.724962,0.214502,0.362533,0.193131,-0.225992,3.211052,18.644381,8.792116,-7.33683,2.634154,10.050114,6.173215,18.682571,5.67232,0,56.0
HD85512,57433.186,-9.56,-0.037255,6.7E-5,0.016815,0.007848,-5.011181,0.772472,0.166381,0.032027,0.700185,0.046207,0.149759,0.198376,-0.057935,0.199788,1.174242,0.433979,0.306024,0.372958,0.571046,3.531849,0.166309,9.613268,-37.727549,22.034899,12.3383,2.853933,-2.815426,4.821959,0,56.0
HD85512,54914.03,-9.59,-0.037448,6.7E-5,0.019857,0.007478,-4.906536,0.611108,0.170462,0.033204,0.710873,0.046998,0.233918,0.182579,-0.019262,0.190592,0.907269,0.327238,0.193261,0.199083,1.998266,3.677356,-24.102871,69.33471,-10.419425,14.842044,11.314442,3.21475,27.770962,4.846938,0,56.0
HD85512,57526.113,-9.58,-0.037141,6.3E-5,0.016052,0.009959,-5.047846,0.844012,0.170476,0.031839,0.793855,0.04493,0.479447,0.24276,0.028781,0.245089,2.464555,0.388773,0.372752,0.415923,2.128212,2.036256,-46.774786,24.441828,-11.754283,36.890989,1.041157,2.371339,14.389892,5.76168,0,56.0
HD85512,57021.317,-9.59,-0.037512,6.3E-5,0.013768,0.00903,-5.150406,1.079182,0.164692,0.028309,0.70496,0.050723,0.298938,0.167651,0.051507,0.195481,1.631057,0.343773,0.248729,0.235488,0.747776,3.503598,-12.801822,14.583254,-19.104592,18.152897,14.713123,3.045069,1.770956,3.879862,0,56.0
HD85512,57082.096,-9.59,-0.037216,7.6E-5,0.015236,0.011223,-5.082139,0.954732,0.149887,0.048365,0.686335,0.050341,0.129948,0.240909,-0.032795,0.246963,0.509324,0.453772,0.329678,0.309851,0.778207,3.496797,-45.490515,13.554688,-12.139276,11.221392,16.919556,5.464988,7.694187,6.393845,0,56.0
HD85512,55682.977,-9.6,-0.037895,7.5E-5,0.015936,0.008852,-5.044172,0.826503,0.172809,0.031385,0.618202,0.051702,0.145765,0.257841,0.030033,0.247692,0.714407,0.250835,0.127909,0.195094,3.918357,3.498315,4.881246,3.988745,-56.969692,11.752063,12.31751,3.755972,17.158334,3.368419,0,56.0
HD85512,55591.374,-9.59,-0.037304,6.2E-5,0.017239,0.012121,-4.986347,0.776832,0.162047,0.049731,0.73036,0.047251,0.026369,0.253442,-0.20941,0.255849,0.27544,0.269888,0.220544,0.213794,1.836137,4.350785,-4.017925,6.326857,-29.986986,7.562318,8.720082,4.786963,22.0191,3.392387,0,56.0
HD85512,57020.315,-9.58,-0.037457,7.5E-5,0.013845,0.009218,-5.142318,1.057593,0.162275,0.031791,0.641876,0.051058,0.230231,0.224942,0.21463,0.295628,2.70909,0.128035,0.050902,0.404486,0.627686,3.468506,6.869967,4.254372,-12.145742,12.559763,12.902454,3.437439,15.062999,15.960853,0,56.0
HD85512,57427.243,-9.56,-0.037116,5.1E-5,0.016974,0.007225,-5.010503,0.76332,0.169221,0.040927,0.707508,0.048378,0.14707,0.169948,-0.20169,0.181613,1.131559,0.239401,0.374557,0.234394,1.190032,3.293522,-29.137502,14.693718,-28.270956,11.649574,16.20899,3.827453,4.260937,4.890693,0,56.0
HD85512,56325.361,-9.59,-0.037604,5.2E-5,0.013476,0.014406,-5.152082,1.179737,0.167584,0.041448,0.732875,0.039013,0.036504,0.250304,-0.234058,0.321439,1.496423,0.484799,0.223627,0.152286,-0.450683,4.428162,9.751324,7.550769,-14.631886,3.172705,9.507495,5.213766,15.708095,4.608687,0,56.0
HD85512,54801.288,-9.6,-0.03723,6.7E-5,0.020645,0.006372,-4.886044,0.587079,0.167385,0.045121,0.72036,0.056358,0.110026,0.156824,-0.052291,0.160704,1.228396,0.309813,0.223736,0.303952,1.748638,3.132125,10.400991,8.549775,-25.202965,48.513599,11.720354,6.399856,5.518563,5.302338,0,56.0
HD85512,57412.261,-9.56,-0.037069,5.8E-5,0.017512,0.008069,-4.989392,0.736633,0.174835,0.03499,0.699928,0.039021,-0.025826,0.169735,-0.227535,0.233839,0.726012,0.40311,0.155696,0.166006,1.779865,3.514631,6.321095,4.614627,-102.256339,10.206225,8.105175,2.985451,13.767942,6.447461,0,56.0
HD85512,54883.059,-9.59,-0.03688,6.6E-5,0.021694,0.007594,-4.857514,0.557921,0.164322,0.018237,0.727421,0.046953,0.115776,0.166793,-0.007943,0.202856,1.592679,0.163964,0.127971,0.432681,1.651639,3.599977,-6.914606,21.281792,-62.657167,19.875315,9.615761,6.099699,9.458981,7.51976,0,56.0
HD85512,55592.265,-9.59,-0.037658,5.8E-5,0.016834,0.007303,-5.009293,0.77726,0.157733,0.024156,0.681088,0.045532,0.330215,0.178612,-0.099147,0.203506,1.665457,0.269054,0.193229,0.16968,1.134743,3.58376,8.515246,11.992094,-10.811809,17.10415,8.674902,2.369709,19.234598,3.523181,0,56.0
HD85512,55589.369,-9.59,-0.037565,6.5E-5,0.01679,0.009161,-5.015017,0.793365,0.14695,0.031103,0.757465,0.04349,0.018194,0.220887,0.163699,0.204646,2.100356,0.391398,0.199032,0.343254,0.901746,3.1909,6.896458,10.109638,-21.596476,13.675963,20.206944,4.305765,16.616296,4.973838,0,56.0
